reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
694d6035-edc9-477e-8c19-b2f87496a4b6,John Homes,https://play-lh.googleusercontent.com/a/ACg8ocK17WxTf1RVjMMEoQ0iS2SE0aPEO1ON-Kff15um9KX7QN6d-w=mo,Great for date beautiful woman,5,0,5.364.0,2024-04-14 00:36:13,Thanks for making our day! This is what we're here for! 🫶,2024-04-14 06:45:14,5.364.0
be87b016-1eca-40d4-bc0b-f36f3a5496d5,Andrew Lewald,https://play-lh.googleusercontent.com/a-/ALV-UjWw4x8Ix4o3t00Qn9n50_0XhoxFBY8_sag-AssqZI643KBsJis,"Don't waste your money or your time, this app is a scam and money grab. Don't be like me. I signed up for premium and it's been almost a month and the only match I got was a scammer. I'm a fairly good looking guy. At one point I swiped like 30 in a row just to see. Nothing. Customer support is worthless. Only automated response.",1,44,5.364.0,2024-04-13 23:58:24,"Thanks for reaching out. While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact.",2024-03-27 03:00:32,5.364.0
a0736547-d608-4be5-bc2e-397ad7a42bba,carla azirmela,https://play-lh.googleusercontent.com/a/ACg8ocLSy-5n5blf-urqGeRGAC8tXliiKNThBiqxAOp2s8-kZQ-r_w=mo,"Wow, i didnt get anything from this app after getting 1 week upgraded. You canceled my subscription without my concern and now you blocked me on my account. In the first place i didnt canceled it, why do you guys cancel my subscription without letting me know?",1,0,5.364.0,2024-04-13 23:58:10,,,5.364.0
f4efbe37-5749-437c-9005-19b5a870bc41,Jonte Wilkes,https://play-lh.googleusercontent.com/a-/ALV-UjVBEcA3PtTKKrTk76kkdL5p3V2J1XSVLWbvWtEPkO509OXjC_Xz,You gotta pay for this,1,0,,2024-04-13 23:42:27,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-04-14 06:47:14,
f43f21e0-81fd-40a2-a7c9-fbb9dcaa95a9,Alfonso Pasquini,https://play-lh.googleusercontent.com/a-/ALV-UjVidlshpT8QBfbWt76D9kg7GWIjYhyJFrVTYH0ZdW1xrEyrQhDLQg,"1, sometimes 2 swipes a day for the last week...or been out of likes for 5-6 days, sometimes just 2...not sure how this app works but I wouldn't recommend it.",1,5,5.364.0,2024-04-13 23:27:30,We're sorry you didn't enjoy your experience on Bumble. Our team would love the opportunity to improve your experience in the Hive! Please message our Support Team on Twitter or Facebook (@BumbleSupport) and we'd be happy to help.,2023-08-31 13:07:11,5.364.0
c88f43af-3fc0-4590-8981-7da24bc14780,chintamani mahapatra,https://play-lh.googleusercontent.com/a/ACg8ocLlrE9EsXR-m3Ak5NhNoaeuO6sAE0wDUMNC8-S-GtLTD-nszQ=mo,need a friend only,5,0,5.364.0,2024-04-13 23:18:40,Thanks for sharing! We believe you'll meet your honeybee soon. 💛,2024-04-14 06:47:44,5.364.0
12a51dfb-3148-40fd-ace4-ed00a00c4fb8,Araya Opal,https://play-lh.googleusercontent.com/a-/ALV-UjUnIRQBRVSmswuF9oiwoE0LZfAqWAnpZWqWrr_tgfBf-DA7oL14,"Over all a pretty good app, definitely like it better than tinder. It is very frustrating that I can't set my location though. I travel for work and would like to see people close to my home, not find people around the area I'll only be in for the night.",3,0,5.364.0,2024-04-13 23:03:38,,,5.364.0
9ea054ad-83ff-4181-ac28-5d1a0308bb54,manoj sahdev,https://play-lh.googleusercontent.com/a-/ALV-UjVmFLZNh5GBiTvZJl1yOmg88bVBkh5k0hmVLjgmvqYZ86JgPgq5,Disputing app they just want make money never come back this app i give them 0 star worst experience.,1,0,5.364.0,2024-04-13 22:43:29,,,5.364.0
2a8c364b-f1fe-46f7-a15c-326403f38aea,Joe Gioia,https://play-lh.googleusercontent.com/a/ACg8ocI1-_N8a4w3LIh13gAUnrT6AefZPvKcex-E301zsQUxU8APOw=mo,"You'd think this app got bought out by a gaming company with the number of micro transaction pushes. It desperately needs a way to reset your profile algorithm like hinge has, because you can swipe left ""too much* and then never see people you'd want to swipe right on.",2,0,5.364.0,2024-04-13 22:25:23,,,5.364.0
0a9e407d-8f43-4cda-afce-11dc4c7eb19a,Aaron Itsmeajv,https://play-lh.googleusercontent.com/a-/ALV-UjWMjWQmU7VfeJTww_kM77TfEsBoGtZLaXYSj1hZyJCEIvwKJY2l1w,"Fine experience while I was able to use the app, but was randomly locked out of my account on Feb 12. The experience topped off by god awful, all but non-existent support resulted in this review and 2-star rating. UPDATE2- It's now been more than a month without my account that support will now not let me delete. I give up on this app and their ""support"" Update April 13. No update no reply from support, still locked out and unable to use the app",2,4,5.356.1,2024-04-13 22:16:46,"We're sorry to hear you haven't heard back from us yet! Your message is important to us, so please rest assured we'll be replying to you shortly. We can't thank you enough for your patience. 💛",2024-03-18 13:05:33,5.356.1
a80d6a2a-dade-4492-ba9e-31afc4a18492,Marc Ryan Santillan,https://play-lh.googleusercontent.com/a/ACg8ocKACtJlOgCw84SnM0msjTFoWLG6anEEPWug3dgr2k8sTUgBCg=mo,Very easy to use.,5,0,5.364.0,2024-04-13 21:13:15,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-04-14 06:52:14,5.364.0
e7f51e42-99f5-4974-b9cc-160279528748,Ben Cwiklinski,https://play-lh.googleusercontent.com/a-/ALV-UjXnODOGP4jE6I-NsnrqwdYLYPAveVTkRaroJGhagQp0os-mZj_L,"4th year on this app, still have yet to get a match!!! How awesome!!!!",1,0,5.364.0,2024-04-13 21:11:03,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-04-14 06:52:15,5.364.0
630d0a4e-1f03-4008-8de9-e712c24d1102,Ntato Bukulele,https://play-lh.googleusercontent.com/a/ACg8ocKaRQB9y7tX3vsOrYUboCKI7NQQWgTo-Ky43s8T5rMq4mI5fA=mo,"far-left executives are ""throttling"" -- giving less views to -- anyone centrist or further Right. ASK HOW I KNOW. ;-)",1,0,5.364.0,2024-04-13 20:09:54,,,5.364.0
5427066f-ebb6-44cf-9cf6-ad908c73331f,Josiah Herman,https://play-lh.googleusercontent.com/a-/ALV-UjVv00SJhv0XDcjFsbNGFHzE1uEJ5kxVhvG_RJSp1xx8kdGYcgtBTA,Completely and utterly useless and waste of time. Impossible to meet anyone on this app.,1,0,5.364.0,2024-04-13 20:09:02,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-04-14 08:02:44,5.364.0
67152bd7-2a08-48a3-9044-c6901a1bd63a,Teoman,https://play-lh.googleusercontent.com/a-/ALV-UjVqmp7HMIHXI6VqFJ1kurY1gfd5Wc6JJJYUDMDiDEyQqMvxXFUg,I can't buy anything,1,0,,2024-04-13 19:58:16,This shouldn't be happening and sounds like something our team could easily help fix. Please get in contact with us at bumble.com/contact so we can help you with this right away.,2024-04-14 08:02:13,
33d0b4f4-8da8-4218-85c7-c7c477625d06,Bubacarr Jallow,https://play-lh.googleusercontent.com/a/ACg8ocLmMhgHI_C3Mo7ufsepyOajQSwxl4zQZHmmDiURBqTStPBC-Q=mo,ok,3,0,,2024-04-13 19:51:14,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-04-14 08:01:47,
b804f224-f529-475e-927e-25c5b3808723,Skeptical Maniac,https://play-lh.googleusercontent.com/a/ACg8ocJqoGUa5PaxFiTJeSPhEA8rC4U-NqsFjIkm8T-ZwgsQVCh6Ug=mo,It worked. Thank you. *Fingers crossed* 🤞🍀🤞🍀🤞,5,0,,2024-04-13 19:45:40,You're so welcome! We're always happy to help! 🐝,2024-04-14 08:01:45,
e6860bdd-b585-4ea1-915d-447901b12631,OGUNYEMI RASHEEDAT,https://play-lh.googleusercontent.com/a-/ALV-UjXToQoYiUS35by-DlY7gSRow1nYiMz2KQpz5YBNTdKUr2UkMvZf,nice,5,0,5.364.0,2024-04-13 19:38:41,Thanks. 💛 It's so great to know that you're enjoying our app.,2024-04-14 08:01:15,5.364.0
2a0abe60-b243-48a1-b0a0-7cf6adcdc2d8,Truffle Shuffle,https://play-lh.googleusercontent.com/a-/ALV-UjVBacx-q74jW-guS4u_RzJxu4bGaQGK30zPahS4cpfD7Vx28lbSMA,I got ban but they never told me the reason why. And it happened right after I just spent money,1,0,5.364.0,2024-04-13 19:32:31,"We investigate all reports thoroughly and make decisions based on our Community Guidelines. We don't block anyone from our platform without a valid reason. If you want our team to review your case, please message @BumbleSupport on Twitter or Facebook.",2024-04-14 08:01:44,5.364.0
4aac712a-68d7-4d62-9db9-caaf3d0eca64,Rishabh Agarwal,https://play-lh.googleusercontent.com/a-/ALV-UjU-5HmwllnHBj5kx5ayHKuiEgtQp0Hro7bDgRfghyJtMYKkKQss,"Filled with bugs After opening the app, new messages keep appearing and disappearing for 10 secs before finally showing up. Older chats section keeps on loading forever and the number keeps Changing. It's such a frustrating experience.",1,0,5.364.0,2024-04-13 19:15:30,,,5.364.0
3e74b844-c1a0-4ba8-b064-79e6392cec88,Rene Curiel,https://play-lh.googleusercontent.com/a/ACg8ocKuYMCpY_TvjttNM8VE3hs6I9O_B9NYZMUdmU1riozFG6hchg=mo,You have to pay to see who swipes right on you.,2,1,5.364.0,2024-04-13 18:48:25,You don't need to spend any money to match with admirers or notifications in your Beeline. These are people who have already swiped right on your profile and are waiting for you to swipe right on them. You can find them in your swipe deck for free.,2024-04-14 08:01:14,5.364.0
9ea70126-8f93-4069-815d-6e3d835bef64,Sahil Shinde,https://play-lh.googleusercontent.com/a-/ALV-UjXvjDsBhCerRbMEL4yoTviAyTTY8Vj2SFG2op8_qrQCSciuc8ai2g,If you're a guy you have better chances of winning a lottery than converting any chicks from these apps,1,0,,2024-04-13 18:24:37,,,
46cbd900-f869-42d4-b0d6-d551bc682d0b,thakur Gajendra Singh nokha,https://play-lh.googleusercontent.com/a-/ALV-UjXlZqPnk1nq_ahPIoTmMRluWx7DwvcHbPgqSzcgFauOmE9pAYLP,good,4,0,5.364.0,2024-04-13 18:23:49,We appreciate your kind words. 🙌,2024-04-14 08:00:43,5.364.0
97e144d8-74c3-4822-927c-5e50d5cb4185,Anu Balakrishnan,https://play-lh.googleusercontent.com/a-/ALV-UjXDU5QugwYdPlTZcYjNUe-LKmJ3XhEWRDOQqSHlg04yJjJHGRCs,"i think bumble is meant for one night stand only couldn't find a single genuine person out there. Kindly ensure that once a match comes, Kindly notify other person about other matches both partners are having to ensure genuineness of the couple",3,0,,2024-04-13 17:04:31,,,
48f5e060-8930-4f2c-a7b5-786934dbeac3,Wes Patton,https://play-lh.googleusercontent.com/a-/ALV-UjUFpmx6CfMuLaj364jolISOxR7jHqqtrAsZ-X45NJ_4sAiTwj6ULg,Spam/bots have gotten out of control. Jfc there's a lot of bots. Counted nearly 80% bot rate in a major metro area. Dev/owners don't care - the revenue model isn't about it.,1,9,5.364.0,2024-04-13 16:50:23,"We're sorry to hear about your experience, Wes! We take fake profiles seriously on our platform and have a team dedicated to investigating suspicious accounts. If you’re ever unsure about a profile, please report them in the app and we'll investigate right away!",2024-04-11 23:23:07,5.364.0
96165e41-bfe0-44b6-a171-b70eb613bbfb,Angela Custom,https://play-lh.googleusercontent.com/a/ACg8ocJYKzZaABfnkoQHONFxPoI4ONWF2GoYLyRsvuy3TrRHLKaZQw=mo,it's a nice app,3,0,5.364.0,2024-04-13 16:42:29,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-04-14 08:05:45,5.364.0
cd4e95fc-49cb-4166-ac71-8b7f7109a895,Himanshu Gandhi,https://play-lh.googleusercontent.com/a-/ALV-UjWwU8P4SHduQApLkxEG0enQUMoGhMiQta6nZQQ8juU_MRj4H-mpPg,Worst Service.,1,1,5.364.0,2024-04-13 16:26:32,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-04-14 08:05:44,5.364.0
e569e668-865d-4a69-999b-152163404f0f,Sushant Dulal,https://play-lh.googleusercontent.com/a-/ALV-UjXuIb_WMdMntdWMTDVazv9bQqOHVBxgPw8ZhrJNrWRwDwBWyZ7l,good development,5,0,5.364.0,2024-04-13 16:17:46,Aww. Thank you! We'll make sure to share this with our team. 🐝,2024-04-14 08:05:20,5.364.0
4be4c63b-8bc2-433c-90be-5d74c2e56b73,Pritam Debnath,https://play-lh.googleusercontent.com/a-/ALV-UjVO38xTf0vM-orfmDtCGw_1kty9PNaZrYvyKj62ImASJ6wv5LA,Worst as hell.....👎👎👎,1,0,5.364.0,2024-04-13 16:14:23,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-04-14 08:05:18,5.364.0
a37bbd81-8992-4b26-8b09-7c3cc127589c,Arry Sakara,https://play-lh.googleusercontent.com/a-/ALV-UjWCDecrVy5-2xMZelEcocI51vbIDvM8AuPD95rjmdmerVo_fSxu,App will not allow me to upload photos. Keeps crashing. If I could give 0 stars I would.,1,0,5.364.0,2024-04-13 16:04:29,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-04-14 08:05:17,5.364.0
ff7ce9fd-47f3-4c97-be44-73de27ec375f,Vkg Kick,https://play-lh.googleusercontent.com/a-/ALV-UjXwzuvXcnuo_nGyHx2uxmHV8N1z1Abaxl3jxcG8k3-QaNdtv2I,The waste you guys take my 400₹ just to show some fake female picture no use don't install this fake app no female all fake don't trust no girl is there just the want to take money online all the time,1,0,5.364.0,2024-04-13 16:01:48,"We're so sorry about your experience with us. We absolutely do not tolerate fake profiles on Bumble and would like to look into this. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can look into this.",2024-04-14 08:05:15,5.364.0
746fe8d2-c309-4da0-9585-87ec4b589d70,Chris Wardle,https://play-lh.googleusercontent.com/a-/ALV-UjUUPI47wW_UOuQwCcmISayZojvU9nyRQ_9Llds7QYuKwRyYZVyJ,Where'd BFF go? Had to download BFF app as can't open profile. I also would like to delete the dating profile - not just turn off dating mode.,2,0,5.364.0,2024-04-13 15:41:59,,,5.364.0
b9030c94-44b7-41d4-93b4-d1690a47fda8,Emma Prince,https://play-lh.googleusercontent.com/a-/ALV-UjWHsBsWaMyxkuITj2Jw-3k6Ais0RJtlmoExLKK2QFmkc4FFO_ZC,It's Buzzzzzzzin'! 😜,5,0,5.364.0,2024-04-13 14:47:48,We're buzzin'! Thank you for being part of our Community. 🐝,2024-04-14 08:04:44,5.364.0
33976b8f-2fe3-4c61-b2e8-defd3e0618be,Matheus Conde Nobre,https://play-lh.googleusercontent.com/a-/ALV-UjXQGr4X6_kE-fWjUSvNBXbZHbNG3VweVCmvI4xL4CpXAQr66JVS5w,"A possible improvement would be to add a clock showing how many hours are left to recharge all likes, for now 3 stars.",3,0,5.364.0,2024-04-13 14:41:06,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-04-14 08:04:17,5.364.0
614d3364-1c9f-4164-9768-fe6810ffe1f7,nagarjun Rao,https://play-lh.googleusercontent.com/a/ACg8ocL4_79BcU1ywEKIhzkEUc6Tjp3j2V0zCOpsxwRBlK5u5Lz5Uw=mo,If you pay 1000% you regret waste no use,1,0,5.362.0,2024-04-13 14:35:19,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-04-14 08:04:15,5.362.0
71e1222c-29e9-4fd7-9be0-7d073ba8a912,theERJAY01,https://play-lh.googleusercontent.com/a/ACg8ocLTUGRxlgEuFQiNs2YrzaU6cR4H6I4YljkbxUaV5jaPIAZtXw=mo,Waste,1,0,5.364.0,2024-04-13 13:35:17,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-04-14 08:04:14,5.364.0
a47eec5d-5a9d-4245-ae94-d43072142069,ANITA DAGAMI,https://play-lh.googleusercontent.com/a/ACg8ocLlyXlf1PXj0wiw29jrNAESBtPEnbjjZ9qBCvhkIOeZOT_GmA=mo,Even if you have a premium acc you can't be able to connect to many people.This app is a waste if time!,1,0,,2024-04-13 13:30:38,"Thanks for reaching out. While our subscriptions are there to help maximize your experience, we can't promise exact results for anyone. If you’d like to talk to a Support Team Member about your profile to check everything is running as it should be, please message us here: bumble.com/contact.",2024-04-14 08:03:46,
e268b13e-7d97-435d-babb-b8dda35359e3,Jonnie Beatty,https://play-lh.googleusercontent.com/a/ACg8ocIBDBsYu_SECoDok0QdsoDLdSYU1frogP8p-YLaf309GYHSPA=mo,Platform is unreliable for messaging and difficult to navigate. How it works seems to change daily.,1,0,,2024-04-13 13:11:48,We appreciate you sharing your feedback with us. We are always looking for ways to improve our members' experience on the app so we will make sure to pass your input along to our Product Team.,2024-04-14 08:03:44,
d8350e17-289c-4028-8a96-15ddd98da504,Arpit Singh,https://play-lh.googleusercontent.com/a-/ALV-UjUga1EgfToFfypd5-kie9u3tAMYRITCm9dAiW1lyiH2VN5ym420,App has sexist policies.,1,1,5.296.1,2024-04-13 13:09:09,"At Bumble, kindness is a requirement - not an option. We want everyone to feel welcome and included on Bumble. We investigate all reports and only take action based on our community guidelines (https://bumble.com/guidelines). Please feel free to send us a message here: bumble.com/contact. We’re here for you! 💛",2024-04-14 14:29:44,5.296.1
39c45fa7-adc6-4c4c-aab7-04241a416b16,Dice Roll,https://play-lh.googleusercontent.com/a-/ALV-UjXigclw-hPEzxqSIJ6f7R8f-N2ayBXG-5oXbeamDPMIDw6J2-tp,"5 star to the Marvelous CEO of bumble. The idea is unique, different and original. Among the top rated and best 3 dating site you can ever find.",5,0,,2024-04-13 12:41:24,Aww. Thank you! We'll make sure to share this with our team. 🐝,2024-04-14 08:06:14,
4b2d4c11-35a3-468f-9fd9-11941e719f72,GLEAMS,https://play-lh.googleusercontent.com/a-/ALV-UjXScfOCCnPELvoLtPsAoOnImsH3kcg1wCFprY-9jrKqLzuWHUY,Nice App but i don't know why speed dating was removed,5,0,5.364.0,2024-04-13 12:31:43,We recently bid farewell to Speed Dating to make space for other new and exciting features. We really appreciate your feedback on this and will be sure to pass it on to the relevant team 💛,2024-04-14 08:06:17,5.364.0
f9cd55ff-7095-4daa-9341-000d488fe7da,Ragini Rasili,https://play-lh.googleusercontent.com/a/ACg8ocKt9pjEBuonUtym9LulBT4ChyP4YpxJf_D6nsL-_FtPhCcJIg=mo,Wrost app,1,0,,2024-04-13 12:21:08,We’re so sorry to hear you haven’t had a great experience. We’d love to learn more about what you think might make your experience on Bumble better. Please send us a message at bumble.com/contact. We're all ears. 💛,2024-04-14 08:06:18,
2b97e736-e9f7-462b-b828-e4df76d34365,Gerald LaVacca,https://play-lh.googleusercontent.com/a/ACg8ocK8FH_uUFluBZbiCr3D3qMIj8h-WeCO5Ct1hl982V-SHczFhA=mo,Pushes too much for the paid version,2,0,5.364.0,2024-04-13 12:16:33,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-04-14 08:06:44,5.364.0
0f2cd939-d4c8-497d-99cc-8421dbee8ef0,Lil Han,https://play-lh.googleusercontent.com/a/ACg8ocJuEDNUaMd3e8KVR-t_Th8PCIYAIhhOTg0kuRGKCbRbopFNLA=mo,"Thirst trap, no matches",1,0,5.364.0,2024-04-13 12:11:30,"We're sorry to hear about your negative experience! Bumble has a huge community of members from all over the world, and has helped create countless love stories. We understand how frustrating it can be, but we urge you to keep going and not lose hope. We're here to support you on @BumbleSupport! 💛",2024-04-14 08:06:45,5.364.0
80fe7d5b-b490-44af-ad54-c32fb063bba0,"Jai, Sree Ram",https://play-lh.googleusercontent.com/a-/ALV-UjUMfqRhU_c4w1hkGWiFr65vFtPoLMRfMG9UR30-ThmZUm-2ZBye,Without paying even can't like any profile 😔,1,0,5.364.0,2024-04-13 11:44:28,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-04-14 08:06:47,5.364.0
a9128cb8-1bd6-49b7-bebd-61e23b93acbf,Prathmesh Tupe,https://play-lh.googleusercontent.com/a-/ALV-UjWi8Z5J9hAD4Rgw4LuCBgGHrU1OeWPcH5i3KQPMj4ZNpdVBzuKk,Just a time wasting app not at all as they frame their self. no matches even if paid things are redundant it's just a time waste app. They will give you match and after sometime it will just disappear same things are happening with many of my friends.,1,0,,2024-04-13 11:37:40,,,
6764447f-6aac-4f65-8462-fb23fc8f157b,Md Maruf,https://play-lh.googleusercontent.com/a/ACg8ocIrRL4mseK-bMwPWzRSmdVCNj6RjZn6BIeap2jkws_G7Wy44Q=mo,Best dating,5,0,,2024-04-13 11:27:42,Thanks for your positive feedback. We're rooting for you! 🐝,2024-04-14 08:07:14,
b788ae2a-4e4c-4532-b1c1-2dbf9a9b6dbd,Elisha Hermione Pidlaoan,https://play-lh.googleusercontent.com/a/ACg8ocKYveTukwFDZYjEeU7vkIcZBoWukGyEBN7iWaYYlNwp3lkpGmU=mo,"The app is good, even the features and the security. The only problem is I can't upload any videos, even if the video is recorded in my phone or the video quiality is clear and high, it can't upload any of my recorded videos",3,0,5.364.0,2024-04-13 09:54:12,,,5.364.0
b73552a9-de9b-4c3d-8498-d3df760fad0f,Mando,https://play-lh.googleusercontent.com/a-/ALV-UjVgPEZp5vOdPaZhtpNryOWwWtnbHDMoLZiJtRwARKtU4fpve3Cgmg,"honestly can't use any other dating app anymore. bumble is practically free of fakes, positive and pleasant and not overly intrusive with monetisation. I love that when you get a like, the person typically will be suggested to you almost immediately. feels like the app is actually trying to match people together and not just trying to keep you in a state of endless swiping. hope they keep it this way.",5,5,5.364.0,2024-04-13 09:50:23,,,5.364.0
03d07790-99f2-4ae6-80d7-9a3358b31c65,Eric Patton,https://play-lh.googleusercontent.com/a-/ALV-UjXBuncb0b-UwGljrkKZpI1fwX2hoA1EQ9s4MEFefF6Vg118b8on,"Although Bumble has some free features, I would strongly recommend you do not pay for this app. The management is very difficult to deal with, and Bumble does nothing better than Facebook Dating (which is completely free). Also, Bumble will not allow you to remake your profile. If you use the app, you should at least avoid paying for any of it.",2,0,5.364.0,2024-04-13 09:47:31,,,5.364.0
fc9cbda6-a305-4445-95f0-00921819200b,Shoan Naigaonkar,https://play-lh.googleusercontent.com/a-/ALV-UjUnf5Y-yMKFRf_cjVr6XmKolN0daFGXI_o2P0RA865KNW9YBuxS,Faltu app ha. Waste of money in premium,1,0,5.364.0,2024-04-13 09:12:01,,,5.364.0
47b3c39a-cee0-476b-8084-e9744cc41998,NAYAN CHAVDA,https://play-lh.googleusercontent.com/a-/ALV-UjUt_gw4FUA-Wfs-JcGMFYk-qEOGbEeS_6V6uaiA07r77DUwanQv,love it,5,0,5.364.0,2024-04-13 08:48:17,We appreciate your kind words. 🙌,2024-04-14 08:07:44,5.364.0
63b9764a-ee59-4224-957f-b8b92d4a2d64,Kushaan gupta,https://play-lh.googleusercontent.com/a-/ALV-UjWtaw27NjoZ0g4OdWkK_dzdG8trnqneggVqZnjxii-7cuZG7M8,"worst dating app ever, they ask for premium for every single thing..",1,0,5.364.0,2024-04-13 08:44:52,"All of our core features are free to use. You don't have to pay to swipe, make matches, or send messages. We offer a few paid options to access additional features, but they're totally optional. You don't have to pay to make authentic connections in the Hive. If you have any questions, definitely reach out to our Support Team at bumble.com/contact",2024-04-14 08:07:46,5.364.0
bfc3b9c7-4e9d-4149-9397-9b0c67ce762b,Roshan Rajan,https://play-lh.googleusercontent.com/a-/ALV-UjVNrqoecIlNxaNo1TNnVi_f0BpSO42lUdaLbYw8GBI5mnUkddLo,"Hive's empty! Been here for 7 yrs! A lot of fake accts created by Bumble itself.They use it to lure you into subscribing by sending fake likes in the hive.You will not get a single like or match till your subscription is active.After all we are in the AI era.I get a few likes when I am not subscribed and the moment I pay these accounts don't initiate.I heard of a lot my friends saying that their photos were used to make fake accounts. Let's get out people,lets useour charm and emotions to match!",1,0,5.364.0,2024-04-13 08:37:06,,,5.364.0
3a1f3d70-7550-4d15-b837-c6546e699e72,Neo Moholole,https://play-lh.googleusercontent.com/a/ACg8ocLHbW7TWvXjTlL7s2g0kGgXI89R9H_1H3OpzRTOSH8C-KQtIA=mo,"its alright but I don't like that I have to pay for a feature to talk to someone, atleast make a free trial on the chats for a while",3,0,5.364.0,2024-04-13 08:28:48,,,5.364.0
8580a819-14c4-4001-a852-3e06b6239cf5,Jayampu Utheja,https://play-lh.googleusercontent.com/a-/ALV-UjWQlWw6PTV6W-Fiyrr4dtsjkubHT1m2EYti5i9ci0hrIPMvWQc0Cg,Not getting codes......,1,0,,2024-04-13 07:40:25,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-04-14 08:07:48,
d7309d80-7498-490a-af28-52010a0468dd,Maria L,https://play-lh.googleusercontent.com/a/ACg8ocJ-OTulBE0k9kuJCI91st-pCDFIw7gF--lf5ooiU0No-KW88lU=mo,great app.i like the opportunity to find friends . Paying system is a bit confusing.,3,0,5.364.0,2024-04-13 07:39:36,"Thanks for sharing this feedback with us—we love that you're enjoying using the app! If you have any suggestions or improvements, feel free to contact us at @bumblesupport on Twitter or bumble.com/contact. 💌",2024-04-14 08:08:14,5.364.0
044ad1a6-5556-4c36-bd16-559a046aeeee,Soumyabrata Patra,https://play-lh.googleusercontent.com/a-/ALV-UjU0D6GfnTeTT3tEBhMob1gFBWBcr7POHfr49XZbPQm4jiJ6sR4,Initially they will show like once u buy boost or premium that like will disappear. Fake 🤬,1,2,5.364.0,2024-04-13 06:55:02,"This definitely doesn't sound right, and we're sorry to read about it. Please message our Support Team on Twitter or Facebook (@BumbleSupport), so our team can take a look.",2024-04-08 13:40:00,5.364.0
9bf280ed-d50e-40d8-a64a-e32d7dc6def4,Sarthak,https://play-lh.googleusercontent.com/a/ACg8ocIRa-67oJvlivLKFlyoqMp-oJ19kK_g_St1YkPM8IIKaJ2YCQg=mo,Bad crowd,1,0,5.364.0,2024-04-13 06:54:29,"We’re sorry to hear you haven’t found a meaningful connection yet. However, Bumble’s mission has always been to build a platform rooted in kindness and respect and we believe everyone is beautiful in their own way.",2024-04-14 08:09:44,5.364.0
93d55230-6f49-4371-aa29-e6c36375f63a,Mauli Karande,https://play-lh.googleusercontent.com/a-/ALV-UjUpENOAPx9ABdw4Rm8LXt14AEcq2A9i85bIPVxLW1jnbE4mX8G5,"When I started swiping, they shown me one match found but I was not able to see name or picture of my match. Bumble asked me to get Rs. 199 subscription to see that match. When I purchased that match was Boy. I already set my internet in 'female', after purchasing I got unlimited likes. I liked all the available profiles 😜 but no any match found. This app is not worthy to purchase subscription. I recommend don't use this app .",1,0,5.364.0,2024-04-13 06:18:28,,,5.364.0
